experiment,dataset,endpoint,model_name,model_family,n_test,class_0_test,class_1_test,bootstrap_iterations,accuracy,accuracy_ci_low,accuracy_ci_high,balanced_accuracy,balanced_accuracy_ci_low,balanced_accuracy_ci_high,f1,f1_ci_low,f1_ci_high,sensitivity,sensitivity_ci_low,sensitivity_ci_high,specificity,specificity_ci_low,specificity_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,log_loss,log_loss_ci_low,log_loss_ci_high,brier,brier_ci_low,brier_ci_high,prediction_path
per_cancer,BRCA_core_os_3yr_event_top100,os_3yr,tabfm_default,tabfm,76,65,11,2000,0.868421052631579,0.7894736842105263,0.9473684210526315,0.5454545454545454,0.5,0.65,0.16666666666666666,0.0,0.46153846153846156,0.09090909090909091,0.0,0.3,1.0,1.0,1.0,0.5909090909090908,0.36322553897180765,0.8022809807653777,0.3590335583666514,0.11506454819344408,0.6345104210252515,0.3820240950304425,0.2455049115765992,0.543805760470235,0.11229144338678868,0.06065373835342106,0.17181793262303366,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/brca_core_os_3yr_event_top100/20260705_040534/predictions/tabfm_default_predictions.csv
per_cancer,BRCA_core_os_5yr_event_top100,os_5yr,tabfm_default,tabfm,53,38,15,2000,0.7547169811320755,0.6415094339622641,0.8679245283018868,0.5666666666666667,0.5,0.6666666666666666,0.23529411764705882,0.0,0.5,0.13333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.5456140350877193,0.3604869754623044,0.7307407983641534,0.4102827274960743,0.20771908068231387,0.6381001477908707,0.5693185722545161,0.45041556598135096,0.6929626255453364,0.19088185100411156,0.13683166850058884,0.2479980104154105,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/brca_core_os_5yr_event_top100/20260705_040658/predictions/tabfm_default_predictions.csv
per_cancer,ESCA_core_os_3yr_event_top100,os_3yr,tabfm_default,tabfm,13,3,10,2000,0.7692307692307693,0.5384615384615384,0.9230769230769231,0.5,0.5,0.5,0.8695652173913043,0.7,0.96,1.0,1.0,1.0,0.0,0.0,0.0,0.5666666666666667,0.19412878787878787,0.9090909090909091,0.8611294261294261,0.6286644489769488,0.9866452991452992,0.7137154608421264,0.2534757239560715,1.4192249969368889,0.20818054585007734,0.06959044060622359,0.41752235426366086,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/esca_core_os_3yr_event_top100/20260705_040745/predictions/tabfm_default_predictions.csv
per_cancer,HNSCC_core_os_3yr_event_top100,os_3yr,tabfm_default,tabfm,58,26,32,2000,0.5172413793103449,0.39655172413793105,0.6379310344827587,0.47596153846153844,0.40317606209150325,0.5600083632019116,0.6666666666666666,0.5405405405405406,0.7692307692307693,0.875,0.7575552825552826,0.9714285714285714,0.07692307692307693,0.0,0.2,0.4471153846153846,0.297340367965368,0.6057476478494622,0.5041713851102818,0.3761264268041318,0.6919687802981429,0.699743749432984,0.6768275837708826,0.7243584610237179,0.253235845683862,0.2418531263494235,0.2654749591930969,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/hnscc_core_os_3yr_event_top100/20260705_040803/predictions/tabfm_default_predictions.csv
per_cancer,HNSCC_core_os_5yr_event_top100,os_5yr,tabfm_default,tabfm,43,8,35,2000,0.7906976744186046,0.6511627906976745,0.9069767441860465,0.4857142857142857,0.453125,0.5,0.8831168831168831,0.7887323943661971,0.9512195121951219,0.9714285714285714,0.90625,1.0,0.0,0.0,0.0,0.5910714285714286,0.36362283549783553,0.8232221638655461,0.8697463935071257,0.7418307550887968,0.9721437454275579,0.47570316789447054,0.31797589888000816,0.6496953214269673,0.15485095062241327,0.09104654035435043,0.2265533436451047,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/hnscc_core_os_5yr_event_top100/20260705_040854/predictions/tabfm_default_predictions.csv
per_cancer,LSCC_core_os_3yr_event_top100,os_3yr,tabfm_default,tabfm,54,28,26,2000,0.5185185185185185,0.3888888888888889,0.6481481481481481,0.5206043956043955,0.38528534425133687,0.6497321428571428,0.5357142857142857,0.36,0.6875256147540982,0.5769230769230769,0.38461538461538464,0.7666666666666667,0.4642857142857143,0.28,0.6521739130434783,0.4910714285714286,0.3268285533910534,0.650008620689655,0.5279424084287053,0.36771312972149417,0.7010711656186296,0.7113295946100672,0.654826719108548,0.7661764556323931,0.2589186821623441,0.2316312726263597,0.28548647149684114,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/lscc_core_os_3yr_event_top100/20260705_040935/predictions/tabfm_default_predictions.csv
per_cancer,LSCC_core_os_5yr_event_top100,os_5yr,tabfm_default,tabfm,43,13,30,2000,0.6976744186046512,0.5581395348837209,0.8372093023255814,0.5217948717948718,0.453125,0.6154761904761905,0.8169014084507042,0.7,0.9090909090909091,0.9666666666666667,0.8928571428571429,1.0,0.07692307692307693,0.0,0.25,0.641025641025641,0.46737318840579706,0.8076944444444445,0.830563568115639,0.6847182774989815,0.9428784800101888,0.5900408143829573,0.4537168227925685,0.7326897095470356,0.20558831883968046,0.14531001960719073,0.2681117150518581,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/lscc_core_os_5yr_event_top100/20260705_041022/predictions/tabfm_default_predictions.csv
per_cancer,LUAD_core_os_3yr_event_top100,os_3yr,tabfm_default,tabfm,48,24,24,2000,0.4583333333333333,0.3333333333333333,0.6041666666666666,0.4583333333333333,0.3212250059180936,0.5944444444444444,0.5,0.3181818181818182,0.6440951339529796,0.5416666666666666,0.3333333333333333,0.7368421052631579,0.375,0.18181818181818182,0.5714285714285714,0.4522569444444444,0.29020763187429854,0.6191897613256305,0.5009909201902198,0.33174860295480557,0.7145112189090244,0.7937253816041409,0.6746565548740694,0.944243105917976,0.2874527017035259,0.2441948823171429,0.3356685535082315,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/luad_core_os_3yr_event_top100/20260705_041101/predictions/tabfm_default_predictions.csv
per_cancer,LUAD_core_os_5yr_event_top100,os_5yr,tabfm_default,tabfm,38,9,29,2000,0.7631578947368421,0.631578947368421,0.8947368421052632,0.5383141762452107,0.45161290322580644,0.6708333333333334,0.8615384615384616,0.7540983606557377,0.9428571428571428,0.9655172413793104,0.8846153846153846,1.0,0.1111111111111111,0.0,0.375,0.5134099616858238,0.26936026936026936,0.7643830446527886,0.7681601044331805,0.6092954768253193,0.9435424286101985,0.5444506210939174,0.3729448623668612,0.746091681800418,0.17814350619983688,0.10509703887247641,0.2645566388246741,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabfm_pytorch/tabfm/runs/luad_core_os_5yr_event_top100/20260705_041144/predictions/tabfm_default_predictions.csv
pooled_fixed,ALL_core_os_3yr_event_top94_no_cancer_feature,os_3yr,tabpfn_v2,tabpfn,247,145,102,2000,0.6396761133603239,0.5748987854251012,0.6963562753036437,0.6276876267748479,0.5640981054583996,0.6863162159149075,0.5615763546798029,0.47420545354724575,0.6359551738583996,0.5588235294117647,0.4594525648097077,0.6442307692307693,0.696551724137931,0.6214285714285714,0.7703859202714164,0.7283299526707235,0.6642653194146964,0.7886602603482838,0.6316079952377417,0.5349241702930772,0.7271471249529083,0.5700497376985293,0.524140756034846,0.6167030462491251,0.19532920202007137,0.17616813880485596,0.21450047996104515,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_3yr_event_top94_no_cancer_feature/20260705_041239/predictions/tabpfn_v2_predictions.csv
pooled_fixed,ALL_core_os_3yr_event_top94_no_cancer_feature,os_3yr,tabpfn_v2_5,tabpfn,247,145,102,2000,0.6761133603238867,0.6153846153846154,0.7327935222672065,0.6514536849222448,0.5934128864556496,0.7112082504636505,0.5652173913043478,0.474989406779661,0.6470659278204035,0.5098039215686274,0.41507734149243586,0.6095357142857143,0.7931034482758621,0.7266039223415788,0.8582089552238806,0.7427315753887762,0.6797312062937063,0.8027217158050822,0.6522562553521387,0.5571105137496923,0.7453037863799844,0.5658191683847892,0.519558540844941,0.611766423733704,0.19351332906935922,0.17462927178167906,0.21261913116553616,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_3yr_event_top94_no_cancer_feature/20260705_041239/predictions/tabpfn_v2_5_predictions.csv
pooled_fixed,ALL_core_os_3yr_event_top94_no_cancer_feature,os_3yr,tabpfn_v2_6,tabpfn,247,145,102,2000,0.6477732793522267,0.5870445344129555,0.708502024291498,0.6360378634212305,0.5753425674356198,0.6967093278225855,0.5714285714285714,0.48484848484848486,0.6486546546546547,0.5686274509803921,0.4782608695652174,0.6666666666666666,0.7034482758620689,0.6277334507928518,0.7769256756756757,0.7357674104124408,0.6743377585593081,0.7984420054504855,0.6480301003908088,0.5586172808331549,0.7389313479674995,0.5680494524614318,0.5203047339055055,0.6158027695778937,0.19440682925372588,0.17478028553295424,0.21425499233971435,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_3yr_event_top94_no_cancer_feature/20260705_041239/predictions/tabpfn_v2_6_predictions.csv
pooled_fixed,ALL_core_os_3yr_event_top94_no_cancer_feature,os_3yr,tabpfn_v3,tabpfn,247,145,102,2000,0.6396761133603239,0.5789473684210527,0.7004048582995951,0.6276876267748479,0.5631165804111677,0.6885989227660056,0.5615763546798029,0.4712029299234797,0.6372575953458306,0.5588235294117647,0.45555555555555555,0.6565800865800865,0.696551724137931,0.620683362698213,0.7686710677382318,0.730764029749831,0.665062624691246,0.7917525704453204,0.6352442642792991,0.5391630716735166,0.7306873293483452,0.5678559645105314,0.5230417648857495,0.6133601285480483,0.19440293531103242,0.17553415170394085,0.21276561201297156,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_3yr_event_top94_no_cancer_feature/20260705_041239/predictions/tabpfn_v3_predictions.csv
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,tabpfn_v2,tabpfn,176,67,109,2000,0.7159090909090909,0.6477272727272727,0.7840909090909091,0.6786252225112968,0.6091461916461917,0.750833553810287,0.7844827586206896,0.7219389687047555,0.8403577740108918,0.8348623853211009,0.7575684024713151,0.9026613111092018,0.5223880597014925,0.4067664194915255,0.6451612903225806,0.713268519786389,0.6354905591478678,0.790679457675823,0.7667335228613306,0.6812484120071842,0.8570647938586071,0.5997049414557538,0.5195836414985225,0.6825300550296152,0.20367883214827717,0.16862334363765683,0.23858759300753826,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_5yr_event_top75_no_cancer_feature/20260705_041312/predictions/tabpfn_v2_predictions.csv
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,tabpfn_v2_5,tabpfn,176,67,109,2000,0.7159090909090909,0.6477272727272727,0.7840909090909091,0.6786252225112968,0.6102037971627619,0.7459145517157759,0.7844827586206896,0.724887825007011,0.8421156237049315,0.8348623853211009,0.7636363636363637,0.898992215735335,0.5223880597014925,0.4,0.6440677966101694,0.6971792414076408,0.6146687216965706,0.7751828819136736,0.7547765004235127,0.6679031581149272,0.8474325433719909,0.601155660946786,0.5233189866950608,0.6774423522644974,0.20414249481132843,0.1704174903771942,0.23744594659530893,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_5yr_event_top75_no_cancer_feature/20260705_041312/predictions/tabpfn_v2_5_predictions.csv
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,tabpfn_v2_6,tabpfn,176,67,109,2000,0.7159090909090909,0.6477272727272727,0.7784090909090909,0.6786252225112968,0.608431486983588,0.7449845347131916,0.7844827586206896,0.7221955128205129,0.8370142545037784,0.8348623853211009,0.7622853239656517,0.8991055045871559,0.5223880597014925,0.40270833333333333,0.6389002732240436,0.6951937559906888,0.6100899363884117,0.7740172890412651,0.7636677775093916,0.6740672645954754,0.8478841505168673,0.6002799008319986,0.5254364697671278,0.6807525828486208,0.20381212668000714,0.1714706217230857,0.2392513764881459,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_5yr_event_top75_no_cancer_feature/20260705_041312/predictions/tabpfn_v2_6_predictions.csv
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,tabpfn_v3,tabpfn,176,67,109,2000,0.7159090909090909,0.6477272727272727,0.7840909090909091,0.6786252225112968,0.6085806986952997,0.7500168463611859,0.7844827586206896,0.7217391304347827,0.8403481392557022,0.8348623853211009,0.7652173913043478,0.9000225225225225,0.5223880597014925,0.4,0.6417956513727657,0.7076543886074216,0.6202074290032367,0.7893992156492158,0.764471596320647,0.6742158475742057,0.8528566679904623,0.6017122931334691,0.5189595810458462,0.6801507987808711,0.203898724135915,0.168564968782597,0.23876573956090444,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabpfn/tabpfn/runs/all_core_os_5yr_event_top75_no_cancer_feature/20260705_041312/predictions/tabpfn_v3_predictions.csv
pooled_fixed,ALL_core_os_3yr_event_top94_no_cancer_feature,os_3yr,tabfm_default,tabfm,247,145,102,2000,0.6396761133603239,0.5789473684210527,0.7004048582995951,0.6247802569303583,0.5628697776718764,0.6849640248055369,0.5527638190954773,0.46325560889585576,0.6331700167504187,0.5392156862745098,0.43563210487715437,0.6372759103641455,0.7103448275862069,0.6363636363636364,0.7826158466819222,0.7334009465855308,0.6733433633834693,0.789025808869409,0.6346862756069223,0.545177482774336,0.7206098918113846,0.5688656847643171,0.5271889474257735,0.6167223473471672,0.19497149467930383,0.1773838045159404,0.2150884618476526,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabfm_pytorch/tabfm/runs/all_core_os_3yr_event_top94_no_cancer_feature/20260705_041338/predictions/tabfm_default_predictions.csv
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,tabfm_default,tabfm,176,67,109,2000,0.7159090909090909,0.6534090909090909,0.7840909090909091,0.6786252225112968,0.607638049418624,0.7486515613416161,0.7844827586206896,0.7239775910364146,0.8398311688311688,0.8348623853211009,0.7610619469026548,0.9,0.5223880597014925,0.39283963585434173,0.6428571428571429,0.693755990688758,0.6074229442036286,0.7777368579301388,0.7524300164244813,0.6609897761983695,0.8434950100219325,0.6043761855231939,0.5238674350331732,0.6871118244360103,0.2048080446124714,0.1705989251318826,0.23919266217638652,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp02_combined_fixed_window/outputs_tabfm_pytorch/tabfm/runs/all_core_os_5yr_event_top75_no_cancer_feature/20260705_041652/predictions/tabfm_default_predictions.csv
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,tabpfn_v2,tabpfn,141,50,91,2000,0.7872340425531915,0.7163120567375887,0.851063829787234,0.7540659340659341,0.6767271694862155,0.824487480539699,0.8404255319148937,0.7790667074663403,0.8911917098445595,0.8681318681318682,0.7938144329896907,0.9340659340659341,0.64,0.5,0.7678914835164834,0.7967032967032966,0.7162422092798224,0.868475000205396,0.8822904045628075,0.8173940892983824,0.932224521826432,0.49531227279120127,0.41207735303647663,0.5853536472675097,0.16157120388276017,0.12610939903765975,0.19956584769854083,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp03_combined_extreme_survival/outputs_tabpfn/tabpfn/runs/all_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature/20260705_041903/predictions/tabpfn_v2_predictions.csv
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,tabpfn_v2_5,tabpfn,141,50,91,2000,0.7872340425531915,0.723404255319149,0.851063829787234,0.7540659340659341,0.675966790901058,0.8246113570467017,0.8404255319148937,0.7821229050279329,0.8934010152284264,0.8681318681318682,0.797752808988764,0.9307016046432229,0.64,0.5079918032786885,0.7692307692307693,0.8305494505494506,0.7562656159629844,0.8955946779427335,0.8937700978915042,0.8299760033387076,0.9449365674602258,0.4850356285728405,0.40032841024068544,0.5729738856911024,0.1579930186060796,0.12231257643182415,0.19625869086593403,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp03_combined_extreme_survival/outputs_tabpfn/tabpfn/runs/all_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature/20260705_041903/predictions/tabpfn_v2_5_predictions.csv
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,tabpfn_v2_6,tabpfn,141,50,91,2000,0.7872340425531915,0.7163120567375887,0.851063829787234,0.7540659340659341,0.6766756616822489,0.8275719845032342,0.8404255319148937,0.7812453772189349,0.8930277715059832,0.8681318681318682,0.7974683544303798,0.9325842696629213,0.64,0.5,0.7727487135506002,0.8215384615384617,0.746248738375027,0.8912109470717962,0.8934955208691703,0.8305909293907767,0.9447325825981119,0.48735245007035,0.4003987922896759,0.5757590156655827,0.15876585529140408,0.12103303104615405,0.19744195111679613,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp03_combined_extreme_survival/outputs_tabpfn/tabpfn/runs/all_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature/20260705_041903/predictions/tabpfn_v2_6_predictions.csv
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,tabpfn_v3,tabpfn,141,50,91,2000,0.7872340425531915,0.7163120567375887,0.851063829787234,0.7540659340659341,0.6778312781858598,0.8309309482910499,0.8404255319148937,0.7840792796384901,0.8934064153796306,0.8681318681318682,0.7977456976248044,0.9318236981465136,0.64,0.5,0.7727272727272727,0.8162637362637363,0.7396578504551926,0.8830955882352941,0.8953364857779801,0.8376593652447727,0.943626481725028,0.4864943632172594,0.40170015355389366,0.571160728154956,0.1588323077201788,0.12188692319005431,0.19501018703853384,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp03_combined_extreme_survival/outputs_tabpfn/tabpfn/runs/all_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature/20260705_041903/predictions/tabpfn_v3_predictions.csv
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,tabfm_default,tabfm,141,50,91,2000,0.7872340425531915,0.7163120567375887,0.851063829787234,0.7540659340659341,0.6798194935869084,0.8286654915589422,0.8404255319148937,0.7790697674418605,0.8936229644597645,0.8681318681318682,0.7931034482758621,0.9348001402524544,0.64,0.5090829346092504,0.7708333333333334,0.8026373626373626,0.7248060694652236,0.8738568665013898,0.8820582640524297,0.8139111712829146,0.9365868996718374,0.4851590139644899,0.4005207048225678,0.5715495295578109,0.15840314085480386,0.12183393178086523,0.19587692217720123,/home/prime/Documents/g3/tab-r1/cancer-os-exp/exp03_combined_extreme_survival/outputs_tabfm_pytorch/tabfm/runs/all_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature/20260705_041933/predictions/tabfm_default_predictions.csv
